tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt27643013,movie,The Dogman Triangle: Werewolves in the Lone Star State,The Dogman Triangle: Werewolves in the Lone Star State,0,2023,\N,70,Documentary,6.2,66
tt26812530,movie,Diógenes,Diógenes,0,2023,\N,80,Drama,6.2,55
tt29379143,movie,Petro,Petro,0,2023,\N,98,Documentary,6.2,77
tt21608252,tvMovie,Einfach Nina,Einfach Nina,0,2022,\N,89,Drama,6.2,63
tt24019984,movie,He Played Me 2,He Played Me 2,0,2022,\N,115,Drama,6.2,82
tt30280883,movie,Detka,Detka,0,2023,\N,107,Drama,6.2,78
tt27207418,movie,Fairy Garden,Fairy Garden,0,2023,\N,83,Documentary,6.2,78
tt27540964,movie,Dreaming in Between,Nigekireta Yume,0,2023,\N,96,Drama,6.2,59
tt21904394,movie,[REC]: Horror Without Pause,[REC] Terror sin pausa,0,2022,\N,105,Documentary,6.2,67
tt26545284,movie,Love You Bye,Puss hej då,0,2023,\N,74,Documentary,6.2,51
tt26934079,tvMovie,Queen of Cocaine,Queen of Cocaine,0,2023,\N,84,Documentary,6.2,51
tt22408376,movie,And the Sun Rises,Da mere gatenda,0,2022,\N,90,Drama,6.2,68
tt21879222,movie,Bendita Suegra,Bendita Suegra,0,2023,\N,98,Comedy,6.2,72
tt3663052,movie,The Race to Save the World,The Race to Save the World,0,2021,\N,102,Documentary,6.2,52
tt8099318,movie,Elli Kelimelik Mektuplar,Elli Kelimelik Mektuplar,0,2021,\N,120,Drama,6.2,69
tt9415966,movie,Just Girls,Just Girls,0,2021,\N,70,Documentary,6.2,90
tt7918266,movie,Bergeron Brothers: Wedding Videographers,Bergeron Brothers: Wedding Videographers,0,2021,\N,101,Comedy,6.2,62
tt13454112,movie,Akyn,Akyn,0,2021,\N,105,Drama,6.1,89
tt11009646,movie,Isthmus,Isthmus,0,2021,\N,74,Drama,6.1,71
tt10407924,movie,Dissonantes,Dissonantes,0,2022,\N,95,Comedy,6.1,55
tt12059228,movie,No Trace,Nulle trace,0,2021,\N,105,Drama,6.1,58
tt13848204,movie,The Day and the Night,Il giorno e la notte,0,2021,\N,98,Drama,6.1,55
tt14033476,movie,Toscana,Toscana,0,2022,\N,82,Comedy,6.1,86
tt11294544,movie,Lo invisible,Lo invisible,0,2021,\N,83,Drama,6.1,85
tt13073848,movie,The Face of Anonymous,The Face of Anonymous,0,2021,\N,87,Documentary,6.1,75
tt16359474,movie,A Date,A Date,0,2023,\N,79,Drama,6.1,67
tt16793892,movie,Mutlu Aile Tablosu,Mutlu Aile Tablosu,0,2022,\N,108,Comedy,6.1,69
tt14488200,movie,Júpiter,Júpiter,0,2022,\N,99,Drama,6.1,68
tt16968496,movie,Young Old,Starye Shishki,0,2021,\N,79,Comedy,6.1,84
tt15740530,tvMovie,Die Welt steht still,Die Welt steht still,0,2021,\N,89,Drama,6.1,82
tt15205370,movie,White Berry,White Berry,0,2022,\N,89,Drama,6.1,73
tt16911606,movie,Kai,Kai,0,2022,\N,101,Documentary,6.1,70
tt16732852,movie,Swap Out,Swap Out,0,2022,\N,90,Drama,6.1,84
tt17161628,movie,Radiation House,Radiation House,0,2022,\N,115,Drama,6.1,60
tt15391826,movie,Broadway Rising,Broadway Rising,0,2022,\N,97,Documentary,6.1,64
tt19891540,movie,Nem Tudo Se Desfaz,Nem Tudo Se Desfaz,0,2021,\N,82,Documentary,6.1,70
tt21237628,movie,The Shamima Begum Story,The Shamima Begum Story,0,2023,\N,89,Documentary,6.1,89
tt14532974,movie,Deadly Passion,Deadly Passion,0,2021,\N,89,Drama,6.1,73
tt14668028,movie,Northern Affairs,Nouveau Québec,0,2021,\N,96,Drama,6.1,65
tt14722516,movie,A Letter from Yene,A Letter from Yene,0,2022,\N,50,Documentary,6.1,89
tt16997704,movie,Peacock Lament,Peacock Lament,0,2022,\N,98,Drama,6.1,51
tt27511429,movie,Life in outer space: exoplanets,Life in outer space: exoplanets,0,2022,\N,52,Documentary,6.1,76
tt21639034,movie,Almost Human: Rise of the Apes,Almost Human: Rise of the Apes,0,2022,\N,83,Documentary,6.1,61
tt28539315,movie,Boxed in 2,Boxed in 2,0,2023,\N,90,Drama,6.1,76
tt30129383,movie,Kaj + Ester Forever,Kaj pa Ester?,0,2023,\N,81,Comedy,6.1,68
tt27916137,movie,Masked Hearts,Ai ni Inazuma,0,2023,\N,140,Drama,6.1,89
tt22530200,movie,Plotnik,Plotnik,0,2022,\N,108,Drama,6.1,67
tt27370800,movie,Jesus: The Facts About Jesus,Jesus: The Facts About Jesus,0,2023,\N,\N,Documentary,6.1,67
tt24330928,movie,Le grand cirque,Le grand cirque,0,2023,\N,85,Comedy,6.1,59
tt21803164,movie,Osho: The Movie,Ten Thousand Shades of Osho,0,2022,\N,106,Documentary,6.1,50
tt27349186,movie,A Taste of Sin,A Taste of Sin,0,2023,\N,120,Drama,6.1,85
tt28353199,movie,Everything to Entertain You: The Story of Video Headquarters,Everything to Entertain You: The Story of Video Headquarters,0,2023,\N,60,Documentary,6.1,59
tt23036528,movie,Vremya goda zima,Vremya goda zima,0,2022,\N,82,Drama,6.1,64
tt28153349,movie,Picture of Spring,Shunga Sensei,0,2023,\N,114,Drama,6.1,90
tt28293290,movie,Essential Truths of the Lake,Essential Truths of the Lake,0,2023,\N,215,Drama,6.1,85
tt23313300,tvMovie,Und ihr schaut zu,Und ihr schaut zu,0,2022,\N,90,Drama,6.1,65
tt3741246,movie,12 Dares,12 bragder,0,2022,\N,105,Drama,6.1,85
tt10022782,movie,Everything I Ever Wanted to Tell My Daughter About Men,Everything I Ever Wanted to Tell My Daughter About Men,0,2021,\N,88,Drama,6.0,77
tt13492278,tvMovie,Sleepless in Portugal,Alte Freunde,0,2021,\N,88,Drama,6.0,66
tt13872498,movie,Oasis of Now,Oasis of Now,0,2023,\N,90,Drama,6.0,68
tt10788416,movie,The Rain Bride,The Rain Bride,0,2022,\N,97,Drama,6.0,76
tt12345940,movie,Femi,Femi,0,2022,\N,84,Drama,6.0,55
tt11611416,movie,The Last Temptation of the Belgians,La dernière tentation des Belges,0,2021,\N,76,Comedy,6.0,57
tt14038568,movie,District Terminal,Mantagheye payani,0,2021,\N,117,Drama,6.0,79
tt13338980,movie,All for Her,All for Her,0,2021,\N,82,Drama,6.0,86
tt14390548,movie,Balloon Animal,Balloon Animal,0,2022,\N,88,Drama,6.0,89
tt15147924,tvMovie,Early Wedding,Korai Menyegzo,0,2022,\N,75,Drama,6.0,71
tt19755162,movie,Reckonings,Reckonings,0,2022,\N,74,Documentary,6.0,70
tt15514540,movie,Three Headed Beast,Three Headed Beast,0,2022,\N,83,Drama,6.0,83
tt20859392,movie,Intimate Betrayals,Intimate Betrayals,0,2022,\N,99,Drama,6.0,52
tt14244670,movie,Ice Orathi,Ice Orathi,0,2021,\N,101,Drama,6.0,53
tt16492736,tvMovie,Az énekesnõ,Az énekesnõ,0,2022,\N,82,Drama,6.0,79
tt16493454,movie,Mimi,Mimi,0,2022,\N,100,Drama,6.0,52
tt16477412,movie,"Yo, traidor","Yo, traidor",0,2022,\N,105,Drama,6.0,56
tt15826266,movie,Savage,Amina,0,2022,\N,90,Drama,6.0,62
tt20899948,movie,Dope Boy Magic,Dope Boy Magic,0,2023,\N,\N,Drama,6.0,50
tt19760228,movie,Battleground,Battleground,0,2022,\N,105,Documentary,6.0,84
tt19357122,movie,Kaepernick & America,Kaepernick & America,0,2022,\N,82,Documentary,6.0,89
tt19757646,movie,My Robot Sophia,My Robot Sophia,0,2022,\N,89,Documentary,6.0,67
tt14247490,movie,"Look Away, Look Away","Look Away, Look Away",0,2021,\N,89,Documentary,6.0,67
tt26658677,movie,Steve Jobless,Steve Jobless,0,2023,\N,117,Comedy,6.0,50
tt30224178,tvMovie,The TikTok Effect,The TikTok Effect,0,2023,\N,53,Documentary,6.0,81
tt22794548,movie,The Accident,O Acidente,0,2022,\N,95,Drama,6.0,85
tt27352654,tvMovie,Charles: In His Own Words,Charles: In His Own Words,0,2023,\N,44,Documentary,6.0,81
tt21959236,movie,"Vitaj Doma, Brate!","Vitaj Doma, Brate!",0,2022,\N,104,Comedy,6.0,63
tt23767768,movie,"I Love You, Beksman","Mahal kita, beksman",0,2022,\N,106,Comedy,6.0,84
tt23651816,movie,Kamla,Kamla,0,2022,\N,97,Drama,6.0,89
tt28101932,movie,Clashing Differences,Clashing Differences,0,2023,\N,72,Drama,6.0,58
tt27436755,movie,The Man Who Stole Einstein's Brain,The Man Who Stole Einstein's Brain,0,2023,\N,78,Documentary,6.0,62
tt26349484,movie,Justice,Justice,0,2023,\N,85,Documentary,6.0,50
tt21622988,movie,Coin,Coin,0,2022,\N,86,Documentary,6.0,88
tt23872008,movie,The Confession Musical,The Confession Musical,0,2023,\N,185,Drama,6.0,90
tt27721895,movie,The Moviemakers: Spielberg,The Moviemakers: Spielberg,0,2023,\N,56,Documentary,6.0,62
tt33312072,movie,Once in a Blue Moon,Once in a Blue Moon,0,2023,\N,100,Drama,6.0,61
tt9602716,movie,Fatally Flawless,Fatally Flawless,0,2022,\N,110,Drama,6.0,51
tt5943232,movie,Hey Kem Chho London,Hey Kem Chho London,0,2022,\N,124,Comedy,6.0,51
tt9747626,movie,Faith.Hope.Love,Faith.Hope.Love,0,2021,\N,115,Drama,6.0,79
tt11090276,movie,He's Dead & So Am I,He's Dead & So Am I,0,2023,\N,86,Comedy,5.9,73
tt14039322,tvMovie,Subnormal,Subnormal,0,2021,\N,59,Documentary,5.9,89
tt10768264,movie,The Horizon,L'horizon,0,2021,\N,85,Drama,5.9,81
tt12993202,tvMovie,Pipe Nation,Pipe Nation,0,2023,\N,\N,Drama,5.9,70
tt14064326,movie,Scala,Scala,0,2022,\N,65,Documentary,5.9,68
tt11214950,movie,Il cacio con le pere,Il cacio con le pere,0,2023,\N,\N,Comedy,5.9,70
tt12933568,movie,Legacy of Love,Legacy of Love,0,2021,\N,86,Drama,5.9,68
tt10345346,movie,Lluvia,Lluvia,0,2023,\N,80,Drama,5.9,60
tt13267342,movie,Goldilocks and the Glorious Losers,Cierne na bielom koni,0,2022,\N,90,Comedy,5.9,56
tt13963444,movie,Staycation,Staycation,0,2022,\N,87,Drama,5.9,56
tt13588302,movie,The Massacre of Anroechte,Das Massaker von Anröchte,0,2021,\N,63,Comedy,5.9,51
tt19800348,movie,The Wildflower,The Wildflower,0,2022,\N,107,Drama,5.9,85
tt14523164,movie,Tom,Tom,0,2022,\N,87,Drama,5.9,62
tt15599902,movie,Clay Zombies,Clay Zombies,0,2021,\N,\N,Comedy,5.9,53
tt20122398,movie,Billy,Billy,0,2023,\N,\N,Drama,5.9,83
tt14323902,movie,A Film Like This,Um Filme em Forma de Assim,0,2022,\N,101,Drama,5.9,84
tt14996392,movie,Entanglement,Entanglement,0,2021,\N,\N,Drama,5.9,65
tt15156954,movie,The Unmaking of a College,The Unmaking of a College,0,2022,\N,84,Documentary,5.9,63
tt21378358,tvMovie,Loulou,Loulou,0,2023,\N,82,Comedy,5.9,61
tt19899808,movie,The Darkside of Society,The Darkside of Society,0,2023,\N,85,Documentary,5.9,53
tt15039894,movie,Due Season,Due Season,0,2022,\N,93,Drama,5.9,59
tt18081642,movie,Grown-ups,Watashitachi ha Otona,0,2021,\N,108,Drama,5.9,65
tt20249402,movie,Wer gräbt den Bestatter ein?,Wer gräbt den Bestatter ein?,0,2022,\N,106,Comedy,5.9,60
tt15120042,movie,Sweet Obsession,Dulce Obsesión,0,2022,\N,92,Drama,5.9,66
tt16288880,movie,Reopening Night,Reopening Night,0,2021,\N,85,Documentary,5.9,78
tt28186534,movie,Scariest Places in the World,Scariest Places in the World,0,2023,\N,\N,Documentary,5.9,70
tt31638341,movie,A Friend's Wife Sold in Debt,A Friend's Wife Sold in Debt,0,2022,\N,72,Drama,5.9,75
tt29441143,movie,Noble Savage,Noble Savage,0,2023,\N,73,Comedy,5.9,58
tt25050370,movie,The Middle: Cascadia Guides,The Middle: Cascadia Guides,0,2022,\N,\N,Documentary,5.9,58
tt27564246,movie,Cold Sigh,Ahe Sard,0,2023,\N,88,Drama,5.9,68
tt27442304,movie,Single Bells,Single Bells,0,2023,\N,93,Comedy,5.9,79
tt27744036,movie,Hidden Aegean,Hidden Aegean,0,2023,\N,\N,Documentary,5.9,70
tt27369556,movie,Damaged,Damaged,0,2023,\N,71,Documentary,5.9,69
tt3492588,movie,"Hugo Sanchez, the Goal and the Glory",Hugo Sanchez,0,2022,\N,78,Documentary,5.9,88
tt8814390,movie,Amigas de Sorte,Amigas de Sorte,0,2021,\N,80,Comedy,5.9,52
tt8811670,movie,The Library Boys,The Library Boys,0,2022,\N,87,Comedy,5.9,54
tt12223594,movie,Follia,Follia,0,2023,\N,86,Drama,5.8,50
tt12250634,movie,Borrelia Borealis,Borrelia Borealis,0,2021,\N,93,Drama,5.8,66
tt13920016,movie,African America,African America,0,2021,\N,96,Drama,5.8,77
tt13591918,movie,For Hannah,For Hannah,0,2021,\N,\N,Drama,5.8,79
tt13074604,movie,The Families Feud,The Families Feud,0,2023,\N,90,Comedy,5.8,65
tt13350138,movie,Three Birthdays,Three Birthdays,0,2023,\N,90,Drama,5.8,84
tt13710918,movie,Ameera,Ameera,0,2021,\N,91,Drama,5.8,90
tt10916568,movie,Siblings,Sisarukset,0,2023,\N,122,Drama,5.8,82
tt13656056,movie,El color del cielo,El color del cielo,0,2022,\N,86,Drama,5.8,53
tt10687016,movie,Asbury Park,Asbury Park,0,2021,\N,117,Drama,5.8,82
tt11939664,movie,Alegría,Alegría,0,2021,\N,105,Drama,5.8,57
tt14219726,movie,70/30,70/30,0,2021,\N,98,Documentary,5.8,53
tt18350778,movie,Supporting Actors,Mellékszereplök,0,2023,\N,120,Drama,5.8,55
tt14302272,movie,Taboo 3 the Unforgettable Act,Taboo 3: The Unforgettable Act,0,2021,\N,83,Drama,5.8,63
tt21375072,movie,Percoco - Il primo mostro d'Italia,Percoco - Il primo mostro d'Italia,0,2023,\N,104,Drama,5.8,67
tt16030664,movie,The Parent,Roditel,0,2021,\N,115,Drama,5.8,81
tt17154674,movie,Rondul de noapte,Rondul de noapte,0,2021,\N,118,Drama,5.8,76
tt19394336,movie,Unstuffed,Unstuffed,0,2023,\N,81,Documentary,5.8,50
tt14344738,movie,An Zéro - Comment le Luxembourg a disparu,An Zéro - Comment le Luxembourg a disparu,0,2021,\N,85,Drama,5.8,59
tt16022080,movie,So Much Tenderness,So Much Tenderness,0,2022,\N,118,Drama,5.8,59
tt19121498,movie,Libre Garance!,Libre Garance!,0,2022,\N,97,Drama,5.8,77
tt29620674,movie,The Moviemakers: Scorsese,The Moviemakers: Scorsese,0,2023,\N,50,Documentary,5.8,83
tt24330660,movie,Scamsgiving,Scamsgiving,0,2023,\N,119,Drama,5.8,90
tt28184491,movie,Vai Ter Troco,Vai Ter Troco,0,2023,\N,88,Comedy,5.8,72
tt30318107,movie,An Instant Dad,An Instant Dad,0,2023,\N,79,Comedy,5.8,69
tt27495036,movie,Fred & Rose West: Love & Murder,Fred & Rose West: Love & Murder,0,2023,\N,55,Documentary,5.8,88
tt24752700,tvMovie,Litvinenko - The Mayfair Poisoning,Litvinenko - The Mayfair Poisoning,0,2022,\N,47,Documentary,5.8,81
tt26903032,movie,Dall'alto di una fredda torre,Dall'alto di una fredda torre,0,2023,\N,90,Drama,5.8,70
tt27926473,movie,All I Want Is You 2,All I Want Is You 2,0,2023,\N,62,Drama,5.8,80
tt26343137,movie,Cidade Rabat,Cidade Rabat,0,2023,\N,101,Drama,5.8,89
tt22696908,movie,The Neutron Bomb,The Neutron Bomb,0,2022,\N,89,Documentary,5.8,69
tt27139461,movie,Marinaleda,Marinaleda,0,2023,\N,51,Comedy,5.8,51
tt27837362,movie,No Disrespect,No Disrespect,0,2023,\N,93,Drama,5.8,79
tt8147518,movie,A Pinch of Luck,Uma Pitada de Sorte,0,2022,\N,93,Comedy,5.8,61
tt10100196,movie,You Mean Everything to Me,You Mean Everything to Me,0,2021,\N,88,Drama,5.7,73
tt12927342,movie,Heavy,Heavy,0,2021,\N,\N,Drama,5.7,85
tt11924374,movie,Shadow,Shadow,0,2021,\N,117,Drama,5.7,82
tt13863404,movie,Outbreak: The Virus That Shook the World,Outbreak: The Virus That Shook the World,0,2021,\N,80,Documentary,5.7,74
tt10355512,tvMovie,Auf dem Grund,Auf dem Grund,0,2022,\N,90,Drama,5.7,78
tt13191918,movie,The Farm,The Farm,0,2023,\N,89,Drama,5.7,50
tt14017116,movie,We Are Gathered Here Today,We Are Gathered Here Today,0,2022,\N,74,Drama,5.7,50
tt11682642,movie,Sparkling: The Story of Champagne,Sparkling: The Story of Champagne,0,2021,\N,88,Documentary,5.7,53
tt13535964,movie,Malibú,Malibú,0,2021,\N,108,Drama,5.7,73
tt13964052,movie,Creature from Big Muddy: An Illinois Bigfoot Legend,Creature from Big Muddy: An Illinois Bigfoot Legend,0,2021,\N,63,Documentary,5.7,55
tt15208648,movie,Black Lies,Black Lies,0,2021,\N,99,Drama,5.7,50
tt15064032,movie,For Love,Po milosc/Pour l'amour,0,2021,\N,90,Drama,5.7,55
tt16278206,movie,The Short Straw,The Short Straw,0,2022,\N,86,Drama,5.7,72
tt15339966,movie,Very Nice Day,Très belle journée,0,2022,\N,75,Drama,5.7,63
tt15131926,movie,Dusk Stone,Piedra Noche,0,2021,\N,87,Drama,5.7,72
tt15835240,movie,Panicheskie ataki,Panicheskie ataki,0,2023,\N,112,Drama,5.7,87
tt16709752,movie,Secrets of the Salisbury Poisonings,Secrets of the Salisbury Poisonings,0,2021,\N,\N,Documentary,5.7,64
tt14507448,movie,Waiting for Godot,Waiting for Godot,0,2021,\N,180,Drama,5.7,78
tt14580998,movie,The Goldfish: Dreaming of the Sea,Umibe no kingyo,0,2021,\N,77,Drama,5.7,74
tt28889813,movie,A Big Gay Hairy Hit! Where the Bears Are: The Documentary,A Big Gay Hairy Hit! Where the Bears Are: The Documentary,0,2023,\N,93,Documentary,5.7,57
tt26735680,movie,The Last Coffee,The Last Coffee,0,2023,\N,79,Drama,5.7,57
tt29314947,movie,Roxana,Roxana,0,2023,\N,130,Drama,5.7,50
tt22176604,movie,Cocoa,Cocoa,0,2023,\N,94,Comedy,5.7,86
tt22542074,movie,ETs Among Us Presents: Alaska's Secret Pyramid and Worldwide Alien Archaeology,ETs Among Us Presents: Alaska's Secret Pyramid and Worldwide Alien Archaeology,0,2023,\N,54,Documentary,5.7,72
tt28493568,movie,S.O.S Mamis 2: Mosquita Muerta,S.O.S. Mamis 2: Mosquita muerta,0,2023,\N,100,Comedy,5.7,74
tt29765555,tvMovie,Zwei Weihnachtsmänner sind einer zu viel,Zwei Weihnachtsmänner sind einer zu viel,0,2023,\N,90,Comedy,5.7,73
tt22042658,movie,Danica,Danica,0,2023,\N,87,Drama,5.7,65
tt26250484,movie,In Ukraine,In Ukraine,0,2023,\N,83,Documentary,5.7,57
tt32104188,movie,Above Top Secret: The Technology Behind Disclosure,Above Top Secret: The Technology Behind Disclosure,0,2022,\N,\N,Documentary,5.7,53
tt28589391,movie,As If It's True,As If It's True,0,2023,\N,100,Drama,5.7,66
tt24070220,movie,Secrets of a Wallaby Boy,Secrets of a Wallaby Boy,0,2023,\N,75,Comedy,5.7,54
tt29889551,movie,The Complete Taylor Swift Story,The Complete Taylor Swift Story,0,2023,\N,61,Documentary,5.7,52
tt21429844,movie,Balada,Balada,0,2022,\N,120,Drama,5.7,82
tt22410714,movie,Shubhadinam,Shubhadinam,0,2022,\N,120,Drama,5.7,58
tt27208385,movie,Twenty Two Presence,Twenty Two Presence,0,2023,\N,74,Drama,5.7,61
tt29007987,movie,"BILAL WAHIB: altijd, altijd","BILAL WAHIB: altijd, altijd",0,2023,\N,70,Documentary,5.7,50
tt27811012,movie,Be with Me,Be with Me,0,2023,\N,129,Drama,5.7,76
tt3642628,movie,Cowboy Drifter,Cowboy Drifter,0,2022,\N,104,Drama,5.7,87
tt8769372,movie,A Bad Influence,A Bad Influence,0,2023,\N,89,Drama,5.7,85
tt9583840,movie,The Young Arsonists,The Young Arsonists,0,2022,\N,97,Drama,5.7,80
tt9435970,movie,Fries! The Movie,Fries! The Movie,0,2021,\N,83,Documentary,5.7,85
tt12304698,movie,Beautiful Helen,Beautiful Helen,0,2022,\N,92,Drama,5.6,52
tt11827790,movie,Beyond Ed Buck,Beyond Ed Buck,0,2022,\N,\N,Documentary,5.6,61
tt13534934,movie,Give Up the Ghost,Give Up the Ghost,0,2021,\N,77,Drama,5.6,52
tt14043896,movie,Theo and the Metamorphosis,Théo et les métamorphoses,0,2021,\N,96,Drama,5.6,86
tt13878548,movie,Smile or Hug,Smile or Hug,0,2022,\N,77,Comedy,5.6,70
tt19885078,movie,4:2,4:2,0,2022,\N,77,Drama,5.6,77
tt15334532,movie,Hara,Hara,0,2022,\N,99,Drama,5.6,88
tt18283920,movie,Concert Crush: The Travis Scott Festival Tragedy,Concert Crush: The Travis Scott Festival Tragedy,0,2022,\N,81,Documentary,5.6,80
tt14672692,movie,MICerz,MICerz,0,2021,\N,113,Comedy,5.6,63
tt15212614,movie,Sleepless Nights and Kisses for Breakfast,"Notti in bianco, baci a colazione",0,2021,\N,95,Drama,5.6,75
tt14332684,tvMovie,Extraklasse 2+,Extraklasse 2+,0,2021,\N,89,Comedy,5.6,69
tt14584478,movie,On the Trail of Bigfoot: The Journey,On the Trail of Bigfoot: The Journey,0,2021,\N,95,Documentary,5.6,68
tt14293072,movie,Blueberry,Blueberry,0,2021,\N,71,Drama,5.6,57
tt14273188,tvMovie,Für immer Eltern,Für immer Eltern,0,2021,\N,88,Comedy,5.6,90
tt14264676,movie,Not an Artist,Not an Artist,0,2023,\N,97,Comedy,5.6,60
tt15684380,movie,Extraordinary: The Revelations,Extraordinary: The Revelations,0,2021,\N,103,Documentary,5.6,81
tt28601104,tvMovie,Gäste zum Essen,Gäste zum Essen,0,2023,\N,90,Comedy,5.6,73
tt21954378,movie,Get Up,Get Up,0,2023,\N,92,Comedy,5.6,84
tt27837574,movie,Stripper Party,Stripper Party,0,2023,\N,77,Comedy,5.6,69
tt22471298,movie,The Other Side of Me,The Other Side of Me,0,2023,\N,113,Drama,5.6,72
tt27118364,movie,Revealed: Trafficked,Revealed: Trafficked,0,2023,\N,\N,Documentary,5.6,67
tt23806916,movie,Lítá v tom,Lítá v tom,0,2023,\N,100,Comedy,5.6,85
tt22376320,movie,TPM! Meu Amor,TPM! Meu Amor,0,2023,\N,101,Comedy,5.6,51
tt28741950,movie,To Fall in Love,To Fall in Love,0,2023,\N,87,Drama,5.6,53
tt28541820,tvMovie,Diese Sendung ist kein Spiel - Die unheimliche Welt des Eduard Zimmermann,Diese Sendung ist kein Spiel - Die unheimliche Welt des Eduard Zimmermann,0,2023,\N,88,Documentary,5.6,67
tt28775464,movie,My Otaku Girlfriend,Mi Novia Otaku,0,2023,\N,115,Drama,5.6,87
tt29537215,tvMovie,Der neue Freund,Der neue Freund,0,2023,\N,88,Drama,5.6,88
tt8197330,movie,Damaged Goods,Damaged Goods,0,2021,\N,73,Drama,5.6,68
tt7864928,movie,Uomini da marciapiede,Uomini da marciapiede,0,2023,\N,96,Comedy,5.6,64
tt13317068,movie,Bizarre Again,Bizarre Again,0,2022,\N,110,Drama,5.5,63
tt13904494,movie,The Sodomite Deception,The Sodomite Deception,0,2021,\N,201,Documentary,5.5,58
tt13410132,movie,Pretenders,Pretenders,0,2021,\N,87,Comedy,5.5,66
tt12473772,movie,Stale Popcorn and Sticky Floors,Stale Popcorn and Sticky Floors,0,2023,\N,90,Documentary,5.5,85
tt10271638,movie,What Went Wrong?,¿Qué hicimos mal?,0,2021,\N,79,Drama,5.5,90
tt13821398,tvMovie,Mich hat keiner gefragt,Mich hat keiner gefragt,0,2021,\N,88,Comedy,5.5,52
tt14315102,movie,The Hatcher,Matecznik,0,2022,\N,80,Drama,5.5,54
tt21087416,movie,A Woman Escapes,A Woman Escapes,0,2022,\N,81,Drama,5.5,69
tt14880428,movie,Mommy Issues,Mommy Issues,0,2021,\N,90,Comedy,5.5,63
tt15663664,movie,Conscious Contact: Full Disclosure,Conscious Contact: Full Disclosure,0,2021,\N,\N,Documentary,5.5,66
tt19892832,movie,"Let's Tie the Knot, Honey!","¿Nos casamos? Sí, mi amor",0,2022,\N,99,Comedy,5.5,62
tt16142166,movie,Jedna dusza,Jedna dusza,0,2023,\N,94,Drama,5.5,64
tt15132118,movie,Anatomia,Anatomia,0,2021,\N,108,Drama,5.5,69
tt15613024,movie,Wild Fire,Wild Fire,0,2023,\N,100,Drama,5.5,72
tt19870456,movie,"Liza, go on","Liza, go on",0,2023,\N,120,Drama,5.5,58
tt29870121,movie,Rosodium,Rosodium,0,2022,\N,\N,Drama,5.5,69
tt28091581,movie,Bhagavan Dasante Ramrajyam,Bhagavan Dasante Ramrajyam,0,2023,\N,124,Drama,5.5,53
tt21990682,movie,Dialogues After the End,Diálogos Depois do Fim,0,2023,\N,100,Drama,5.5,50
tt28641753,movie,Following the Sound,Kanata no uta,0,2023,\N,84,Drama,5.5,72
tt29337935,movie,Andrew Tate: The Man Who Groomed the World,Andrew Tate: The Man Who Groomed the World,0,2023,\N,65,Documentary,5.5,71
tt23498788,tvMovie,Schrille Nacht,Schrille Nacht,0,2022,\N,89,Comedy,5.5,86
tt29425866,movie,Mo Mamma,Mo Mamma,0,2023,\N,70,Drama,5.5,51
tt25376072,movie,Günesi Beklerken Simitçi,Günesi Beklerken Simitçi,0,2023,\N,96,Drama,5.5,68
tt23873674,movie,El Asistente,El Asistente,0,2023,\N,86,Comedy,5.5,79
tt27047377,movie,Love Beat the Hell Out of Me,Love Beat the Hell Out of Me,0,2023,\N,76,Drama,5.5,72
tt23036660,movie,4:4:44,4:4:44,0,2022,\N,111,Drama,5.5,60
tt6547944,movie,Lust for Gold: A Race Against Time,Lust for Gold: A Race Against Time,0,2021,\N,83,Documentary,5.5,72
tt8351254,movie,The Country Club,The Country Club,0,2023,\N,90,Comedy,5.5,52
tt11318086,movie,The Fall of the Queens,Cómo mueren las reinas,0,2021,\N,83,Drama,5.4,67
tt12868504,tvMovie,Man kann nicht alles haben,Man kann nicht alles haben,0,2021,\N,\N,Comedy,5.4,65
tt14067714,movie,Searching for Sasquatch,Searching for Sasquatch,0,2021,\N,45,Documentary,5.4,58
tt13266270,movie,All We Got,All We Got,0,2021,\N,101,Drama,5.4,59
tt12142502,movie,Super Senior Heroes,Super Senior Heroes,0,2022,\N,140,Drama,5.4,78
tt10919258,movie,Evan Wood,Evan Wood,0,2021,\N,89,Drama,5.4,90
tt15715230,movie,Project Space 13,Project Space 13,0,2021,\N,66,Comedy,5.4,52
tt14412240,movie,Momshies! Your Soul Is Mine,Momshies! Ang soul mo'y akin!,0,2021,\N,108,Comedy,5.4,60
tt15399628,movie,Unwanted,Nich'ya,0,2021,\N,109,Drama,5.4,90
tt16227700,movie,La notte più lunga dell'anno,La notte più lunga dell'anno,0,2021,\N,91,Drama,5.4,77
tt14465908,movie,Stitch n' Bitch,Saumaklúbburinn,0,2021,\N,80,Comedy,5.4,51
tt14684116,movie,Passion,Passion,0,2021,\N,92,Documentary,5.4,67
tt15502282,movie,Rispet,Rispet,0,2023,\N,105,Drama,5.4,52
tt23622786,movie,Black Kisses,Besos negros,0,2022,\N,70,Drama,5.4,53
tt26458929,movie,Familia Nacional,Familia Nacional,0,2023,\N,103,Comedy,5.4,62
tt21619566,movie,Misfit: The Switch,Misfit: The Switch,0,2022,\N,120,Drama,5.4,73
tt29268352,movie,Scariest Monsters in the World,Scariest Monsters in the World,0,2023,\N,\N,Documentary,5.4,50
